Price,Close,High,Low,Open,Volume,Return,MA20,MA50,MA200,Volatility21
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,
Date,,,,,,,,,,
2015-10-21,206.9331512451172,211.22348637959888,206.49978128380675,207.0414901193275,14404450,-0.001776940362051005,192.80427322387695,192.48487884521484,195.07520568847656,0.30512542443920726
2015-10-23,207.07398986816406,210.8442983715975,203.93207575828222,208.8724730213134,12153422,0.0006805996148970817,193.9716583251953,192.4274575805664,195.16057655334473,0.29415423423389414
2015-10-26,204.30043029785156,208.6666023454749,203.96456534631585,208.42825683852374,10938775,-0.013394050948061231,194.97382125854492,192.3271325683594,195.23459396362304,0.2672002805283003
2015-10-27,203.5853729248047,205.4705271397162,203.1195013146315,203.4228646181636,11601798,-0.003500028717533188,196.08107528686523,192.31261505126952,195.31541458129882,0.2688084533242559
2015-10-28,203.02200317382812,204.74464914016312,201.4943816465048,203.01116928635355,11958727,-0.002767240803614346,197.1937484741211,192.32821655273438,195.43594848632813,0.26032826612328347
2015-10-29,203.8995819091797,204.76632185700262,202.58863809970921,202.8161642066358,13280382,0.004322579432930684,198.27987670898438,192.21575775146485,195.54139724731445,0.2582328231716158
2015-10-30,205.35133361816406,207.12813431785807,203.70453955063778,204.13789499119682,13366359,0.007119934702127129,199.2051155090332,192.20275634765625,195.66721153259277,0.25818046767215896
2015-11-02,207.97320556640625,208.3415721539504,204.80962407553048,205.63301387393435,7222044,0.012767737623352149,200.23544692993164,192.27079437255858,195.78660888671874,0.24945482983596456
2015-11-03,209.57667541503906,210.28090697028475,208.28741398562846,208.72078391244088,11373522,0.007709982852194042,201.093514251709,192.32539825439454,195.92472297668456,0.24942979471046514
2015-11-04,206.1314239501953,211.26684592869807,205.02633845443683,209.75005822789018,10033187,-0.01643909780523467,201.6704360961914,192.4770770263672,196.05326080322266,0.24762198959729542
2015-11-05,202.9461669921875,206.06641338752812,202.16611262558703,205.6330434218748,10767454,-0.015452553991852414,201.9174560546875,192.6012368774414,196.17464591979981,0.254114324939513
2015-11-06,206.36978149414062,206.87898868432345,203.2278672507946,203.56371777200965,8367190,0.016869569663195083,202.6032615661621,193.1336294555664,196.2817999267578,0.2536134643533756
2015-11-09,208.2874298095703,209.0999858276653,200.0967650530466,202.27444873910952,17031699,0.009292292221979803,203.40390853881837,193.62376922607422,196.39271087646483,0.23129109481359267
2015-11-10,199.94508361816406,207.90822199595746,198.5474688015308,207.3665131814007,11486238,-0.040052086671929055,203.7397674560547,193.92430908203124,196.45126434326173,0.27650797857798143
2015-11-13,202.17691040039062,203.36866674471437,198.15742312911317,198.2765958706522,13682323,0.01116219884900338,204.16717453002929,194.20123046875,196.4959401702881,0.27817214377042226
2015-11-16,202.44778442382812,204.1162464203342,200.37845414262804,200.64931578292465,15346549,0.0013397871344509316,204.50682525634767,194.46948486328125,196.5380117034912,0.2781914058192718
2015-11-17,201.0285186767578,203.4445480099674,200.6926681505844,203.26037191496908,8588142,-0.007010527436047687,204.76738967895508,194.78085968017578,196.5975952911377,0.2782911137260857
2015-11-18,197.61575317382812,201.79774954988338,197.1715493127983,200.99601292959164,11249222,-0.016976524153855088,204.73705368041993,195.09353546142577,196.6367449951172,0.2855221509994523
2015-11-19,202.5452880859375,203.4011940849081,198.7533263978005,199.11085913202984,12183206,0.02494505034612926,204.4255699157715,195.46276458740235,196.69824180603027,0.29525980339409785
2015-11-20,205.16714477539062,206.4564206150376,200.5517791153499,202.3827637246091,11304265,0.012944545460572332,204.31885147094727,195.86579650878906,196.75380294799805,0.23198380059269275
2015-11-23,206.6622772216797,207.56151875272354,205.02631692564594,205.84972124928316,10499517,0.0072873873052425875,204.3053077697754,196.37652069091797,196.79271270751954,0.23237351103088413
2015-11-24,209.6850128173828,210.53008489199325,206.07722736726578,206.499763404571,14806176,0.014626450634049437,204.43585891723632,196.95940002441407,196.86187591552735,0.23771838891628577
2015-11-26,214.22454833984375,214.93961379970938,209.80420679653648,210.4000850367789,23805828,0.021649308462567518,204.93206481933595,197.56633178710936,196.96144035339356,0.2485085428241833
2015-11-27,212.14437866210938,215.058780930578,211.07179496482988,214.30037994321728,10891864,-0.009710230194694636,205.36001510620116,198.02136779785155,197.01898727416992,0.2459976321014983
2015-11-30,209.5550079345703,213.30364840482852,208.51492589455523,212.02520639572313,29919205,-0.012205700400213071,205.6866653442383,198.45516906738283,197.07300270080566,0.25022262326880856
2015-12-01,209.29501342773438,212.0902287367924,208.28743295707417,208.88331123654012,12981379,-0.0012406981317150123,205.95643692016603,198.90998901367186,197.1311749267578,0.2499506161914247
2015-12-02,211.90606689453125,212.28526744858223,208.99166416207524,209.37086471612622,7573628,0.01247546907130892,206.28417358398437,199.40446228027344,197.21716743469239,0.25266316022193164
2015-12-03,211.7435302734375,214.28956617379202,211.07181477987675,211.2451569809326,11361395,-0.0007670220276168038,206.47268981933593,199.88203399658204,197.3164705657959,0.25210916614887774
2015-12-04,209.197509765625,211.52686808605156,208.3199503437405,210.68179586478604,13443688,-0.012024076978997544,206.45373153686523,200.28463287353514,197.41877159118653,0.2528756830137382
2015-12-07,206.29393005371094,210.83345890118747,205.7955567856769,209.1974841011743,14483909,-0.01387960934700938,206.46185684204102,200.53013580322266,197.48654693603515,0.25605271679964464
2015-12-08,203.87791442871094,206.62979423999667,202.83783227560627,205.61137986239547,7532164,-0.011711520665542374,206.5084442138672,200.80229064941406,197.53320129394533,0.25287826109643474
2015-12-09,198.46080017089844,204.43044555665102,197.7999185911125,202.85948852847437,9174419,-0.026570382932314507,206.11299514770508,201.0969808959961,197.5438360595703,0.2639080108896937
2015-12-10,205.925537109375,206.67308968364208,199.349180482194,199.89088922912475,18592203,0.03761315550500921,205.99490051269532,201.5303482055664,197.6075225830078,0.2900278737062111
2015-12-11,206.4889373779297,207.79988108567747,204.31126825408217,206.2289240924403,18155513,0.0027359417217662774,206.32209320068358,202.03132110595703,197.6752565765381,0.2882812245777852
2015-12-14,206.9547882080078,208.7749388816291,204.98296313307375,205.32966194339852,10563900,0.0022560570846732464,206.56098709106445,202.55504608154297,197.7448917388916,0.24931156826927026
2015-12-15,211.4618377685547,211.90604159922327,206.6406134175519,207.36651277418173,15718833,0.021777942900344405,207.01168975830078,203.14074249267577,197.86803703308107,0.25695154947015697
2015-12-16,212.05770874023438,213.98619841445978,210.94178949059952,211.4618305122864,12097338,0.002817865284665988,207.56314926147462,203.64496551513673,198.01732582092285,0.25693553960214754
2015-12-17,218.7857666015625,219.93420211322479,211.91689362975404,212.36109749845372,19369032,0.03172748541563197,208.62164993286132,204.27334930419923,198.21095428466796,0.27367953738986533
2015-12-18,214.9287872314453,218.63407790552466,214.5170850533323,217.50732470766613,16016139,-0.01762902326795901,209.2408248901367,204.7236184692383,198.38347892761232,0.274323654415186
2015-12-21,214.9720916748047,216.46721128563487,213.2927960082042,214.06201635265296,12331769,0.00020148275118092585,209.73107223510743,205.13120056152343,198.55745056152344,0.263880572434951
2015-12-22,213.9320068359375,217.2472625818324,213.21694146484649,215.12376316846704,11579277,-0.0048382319340343205,210.0945587158203,205.44972534179686,198.71172424316407,0.2625984244566036
2015-12-23,217.50732421875,218.17903968818098,214.51708457113767,214.90711897397162,12919467,0.01671240052244438,210.48567428588868,205.94679840087892,198.8745659637451,0.2669276980893319
2015-12-24,216.80308532714844,218.24403566657762,215.88219048364215,217.52898467250333,11901877,-0.0032377709308459846,210.6146011352539,206.43737030029297,198.99477996826172,0.2639193369177102
2015-12-28,218.9374542236328,219.66333917372066,216.68393322951437,216.81393988365494,12885935,0.009844734881257367,210.9542549133301,206.95156127929687,199.13952171325684,0.2557295075037019
2015-12-29,220.02085876464844,220.73590978408188,218.23320951936154,218.93744111606742,14913870,0.004948465966490012,211.477547454834,207.47940307617188,199.292783203125,0.25290484797664065
2015-12-30,217.65899658203125,220.15086293148974,217.1172877638419,219.9341851900015,8151610,-0.010734719407415882,211.89574661254883,207.91948760986327,199.4506056213379,0.2519236464567624
2015-12-31,219.84750366210938,220.95260355737904,216.4889118206147,217.42065505504476,18483713,0.010054751305689003,212.29281845092774,208.40009307861328,199.63060485839844,0.25316941156510325
2016-01-01,220.010009765625,220.77923016820515,218.4607206095445,218.80740497601764,5416562,0.0007391764782800347,212.7061424255371,208.83584381103515,199.81484046936035,0.25057356991366075
2016-01-04,215.66549682617188,219.67415063535964,213.80201044918542,217.76732871141704,30170947,-0.01974688762607346,213.02954177856446,208.97365447998047,199.96895439147949,0.26151228856803965
2016-01-05,217.7998504638672,218.85076650343774,216.03388336908822,216.74893442429666,14946239,0.009896592960419781,213.60483779907227,209.18362121582032,200.1483982849121,0.25876408000671575
2016-01-06,223.66114807128906,225.00459348881043,216.77059325149128,218.33071641483755,26759864,0.026911394084700113,214.59399948120117,209.51818115234374,200.36570793151856,0.2656212978211667
2016-01-07,219.55499267578125,222.75107626597082,218.42823945006,221.2451225143631,19739943,-0.018358822848387746,215.64870910644532,209.76780120849608,200.54670539855957,0.2715049511669221
2016-01-08,222.26351928710938,223.81280846606384,220.30252795242174,221.0175933977657,21313199,0.012336438257761762,216.46560821533203,210.12706298828124,200.72862037658692,0.24945576186701693
2016-01-11,227.86477661132812,229.85826942070233,219.06741560330727,220.13999920723649,29016443,0.025200974690692712,217.53440017700194,210.6126510620117,200.95191581726075,0.23246552108624313
2016-01-12,226.5322265625,230.8550635282874,225.5896493910729,228.60155699871387,23373377,-0.00584798611108317,218.51327209472657,211.08285552978515,201.17074188232422,0.23537187680970498
2016-01-13,233.33607482910156,236.13130442423247,226.9113918866168,228.18983392878874,71802356,0.030034791825631846,219.60698394775392,211.6715853881836,201.43658683776854,0.25113991888502996
2016-01-14,230.04249572753906,234.23534055317276,228.17902360283847,230.51920126280433,27823189,-0.014115173163749994,220.50622329711913,212.1654086303711,201.67954444885254,0.25322409546984836
