Price,Close,High,Low,Open,Volume,Daily Return,MA50,MA200,Volatility,Cumulative Return
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,
Date,,,,,,,,,,
2025-04-07,1161.062744140625,1166.590714623955,1110.415052053189,1127.6960086529814,22156106,-0.03237320012537581,1234.1668505859375,,0.2731459657879004,0.9545137516681409
2025-04-08,1177.4971923828125,1191.8399338970503,1158.6724733291408,1167.3378163352843,19555040,0.014154659879601628,1232.8899487304689,,0.2576156474480286,0.968024569173406
2025-04-09,1180.6346435546875,1185.0670143686195,1163.3536863154889,1164.8477193030515,10223104,0.0026645084100167526,1232.0134497070312,,0.22635066322065744,0.9706038787790714
2025-04-11,1214.1009521484375,1217.786306450343,1190.3957018139643,1190.3957018139643,11224242,0.02834603302253491,1231.7056762695313,,0.24850207897870005,0.9981166483787435
2025-04-15,1235.1668701171875,1246.0235343416643,1232.1788040875913,1246.0235343416643,13378535,0.017351043116696552,1231.7973095703126,,0.2549447093618194,1.0154350133802557
2025-04-16,1234.3701171875,1235.9637280756608,1224.1110419207541,1229.1907298200806,8248464,-0.0006450569141414064,1231.5234033203126,,0.25329181069558915,1.0147800000040135
2025-04-17,1269.4300537109375,1275.1073305428426,1222.7165970526498,1235.266450081142,15398401,0.028403098904663304,1231.7106567382812,,0.27090449706288483,1.0436028967106017
2025-04-21,1290.346435546875,1295.7249783909904,1261.9598099867933,1264.947875835223,10429964,0.016476986482864886,1232.3261987304688,,0.2740900542781972,1.060798327533181
2025-04-22,1286.0635986328125,1298.713151385602,1281.1831879455033,1294.8286411452223,13051707,-0.003319137245686554,1233.22859375,,0.27467756003244753,1.0572773922941034
2025-04-23,1294.82861328125,1300.8047453425481,1280.286716249035,1291.840547250601,10480888,0.006815381959146771,1233.52341796875,,0.2747021437511424,1.0644831415593585
2025-04-24,1296.4222412109375,1299.3107293954529,1285.1672652984741,1287.2588872304611,10468940,0.0012307636032609093,1233.9895581054689,,0.2688405198454693,1.0657932686662746
2025-04-25,1295.22705078125,1319.928323767296,1282.9759313802824,1298.3146947064158,14431012,-0.00092191447484824,1234.36505859375,,0.26847167366989094,1.0648106984246952
2025-04-28,1363.35498046875,1369.1318351951852,1314.9482133535364,1334.669497851195,31104496,0.05259921775599641,1236.3989379882812,,0.3167642078006106,1.1208189082200504
2025-04-29,1394.1319580078125,1405.2874774645995,1364.5501529607263,1365.5461749701867,32538970,0.022574441711784132,1239.3083178710938,,0.31884156881521336,1.1461207693331295
2025-04-30,1399.410888671875,1406.7814756764847,1363.5540972183608,1396.4228227174156,25480745,0.0037865358682445116,1242.6977807617188,,0.3148331116685063,1.1504605967355492
2025-05-02,1414.152099609375,1421.024554216323,1403.4945911426703,1408.3751233126775,13007841,0.0105338689707426,1246.746611328125,,0.3154146514051603,1.1625793979175638
2025-05-05,1425.6063232421875,1433.773654928142,1421.2238021682567,1425.3074680112338,12685649,0.008099711223408246,1251.0334912109374,,0.3143128679302606,1.17199595531498
2025-05-06,1415.2476806640625,1426.3035005201455,1404.9886054552057,1425.3074785225756,14084117,-0.007266131195719505,1255.0902905273438,,0.30655831968702596,1.1634800789428086
2025-05-07,1400.4068603515625,1418.733688530858,1397.1199392858432,1415.2476117092147,13440169,-0.010486376706539735,1258.697880859375,,0.3110490856450089,1.1512793885444597
2025-05-08,1401.4029541015625,1415.1481063364454,1392.438756100913,1398.51446598441,16106175,0.0007112888248419491,1262.3154321289062,,0.3103518096453559,1.1520982807078022
2025-05-09,1371.721435546875,1389.251519832932,1369.032224808638,1379.9884666950659,13668904,-0.021179860130747574,1265.2985180664064,,0.2900416590097279,1.1276970002655362
2025-05-12,1430.7855224609375,1433.275577320772,1394.430721507353,1394.430721507353,10674081,0.04305836840007893,1269.3523266601562,,0.28002595072239395,1.1762537931466335
2025-05-13,1410.0682373046875,1441.9409399606418,1406.7814377941193,1427.7974767909468,11407896,-0.014479658083635383,1273.0884033203124,,0.2921614883325124,1.159222040402291
2025-05-14,1418.7337646484375,1424.2118856620737,1409.8691445094285,1414.3512435205853,5570160,0.006145466662176524,1277.2687084960937,,0.291491681855159,1.1663460008056437
2025-05-15,1448.4151611328125,1455.5865925696291,1407.0802476372012,1419.3313670179805,20177211,0.020921047503038803,1282.252802734375,,0.2863542350492012,1.1907471808934778
2025-05-16,1450.6064453125,1455.1881221330052,1441.542669553187,1447.4191020051853,9036695,0.0015128840393894283,1287.2189697265626,,0.28550403929203116,1.1925486432983994
2025-05-19,1435.0684814453125,1448.81351147394,1432.4787270944578,1446.3234565863577,6195791,-0.010711357251580567,1292.0138208007813,,0.2913418916333704,1.1797748287401426
2025-05-20,1418.932861328125,1439.2517336495314,1416.1440727881434,1432.4787356808251,11270560,-0.011243797996968508,1297.0606640625,,0.2876035162238669,1.1665096788838802
2025-05-21,1423.5145263671875,1430.486680037078,1412.458707007589,1418.235682967954,6136364,0.0032289512519809715,1302.3853955078125,,0.28486316877056755,1.1702762817719603
2025-05-22,1403.79345703125,1418.1361984129633,1391.3431818014155,1415.5464438973825,12134466,-0.0138537886130784,1307.0427954101563,,0.2909371422832537,1.1540635215453923
2025-05-23,1421.124267578125,1428.0964217220903,1401.0045498118507,1401.0045498118507,6474883,0.012345698336225563,1311.3695166015625,,0.2921589356697459,1.1683112416432337
2025-05-26,1429.0924072265625,1435.2676949623963,1419.430920923106,1426.3034970063507,4842944,0.005606926734152973,1315.0547973632813,,0.29191620051424827,1.1748618771778145
2025-05-27,1416.44287109375,1431.2836233071982,1408.275539274527,1420.4269591196573,12640414,-0.008851447302390625,1318.7141821289063,,0.29515199884273075,1.1644626491843875
2025-05-28,1407.279541015625,1416.9409060075968,1405.0882196135674,1414.4508509493858,5944611,-0.0064692549661740095,1322.0130078125,,0.23934110638344516,1.1569294434082271
2025-05-29,1412.1600341796875,1414.3512339364067,1402.996558868143,1406.4826358531975,13771917,0.003468033906426582,1325.2152197265625,,0.22710088294048697,1.16094171394531
2025-05-30,1415.2476806640625,1424.9090454066043,1404.0921613404494,1412.3591925541664,13788484,0.0021864706617111818,1328.661455078125,,0.2268951727171851,1.1634800789428081
2025-06-02,1408.0762939453125,1411.8612262898896,1390.0483195350275,1406.4826830156508,8098668,-0.005067230857700444,1332.1445458984374,,0.22474284963310778,1.1575844567844693
2025-06-03,1399.908935546875,1420.8253977642241,1397.8173136420837,1416.6421539546416,11252626,-0.005800366381819577,1335.4642895507814,,0.22349932035611725,1.1508700428172198
2025-06-04,1417.8372802734375,1420.0284799827916,1400.506473605418,1409.0722382665938,8126827,0.012806793550152351,1338.9772583007812,,0.22694124733233376,1.165608997858635
2025-06-05,1436.662109375,1448.913106617055,1417.9368477633755,1422.3193687346825,13716817,0.013277143550585846,1342.4284741210938,,0.22779237520072013,1.1810849558470586
2025-06-06,1437.7576904296875,1445.7258660607492,1431.28354772945,1435.2676355449807,8182161,0.0007625878399228903,1345.7581762695313,,0.22779073182519624,1.1819856368723034
2025-06-09,1443.0367431640625,1451.70208605586,1439.5506661134996,1451.204075048637,7885125,0.003671726306536005,1348.6805078125,,0.21262820462765827,1.186325564629155
2025-06-10,1432.777587890625,1448.1163503747662,1430.2875329933524,1444.2318404180787,7913181,-0.007109420686643664,1351.7293310546875,,0.15536510714575077,1.1778914771188864
2025-06-11,1443.13623046875,1462.7578142878924,1437.3592545136698,1440.0485867347081,8195700,0.007229763129792621,1355.2323388671875,,0.14768634735476496,1.1864073534910575
2025-06-12,1435.865234375,1451.2039968882907,1428.6939248911115,1447.7179200254843,8828114,-0.0050383296741072225,1358.4873388671874,,0.14799680300489743,1.1804298421163846
2025-06-13,1422.2198486328125,1429.7895915718395,1408.6739736495979,1418.335338487147,9757276,-0.009503249619472132,1361.5311840820314,,0.13206318857900626,1.1692119226684785
2025-06-16,1432.0804443359375,1436.6621211041454,1418.7337255535563,1421.223780491138,8458093,0.006933242924857197,1365.2204516601562,,0.134588482713264,1.1773183529589784
2025-06-17,1425.506591796875,1442.2398094911548,1420.12817043809,1442.2398094911548,10366599,-0.004590421274910161,1368.8071240234376,,0.13038616473000003,1.1719139657442132
2025-06-18,1424.4110107421875,1437.0605628519918,1420.028489708749,1424.3114328610282,6681735,-0.000768555586478592,1372.4206909179688,,0.12419651127875317,1.1710132847189683
2025-06-19,1427.598388671875,1434.1721095891817,1420.0285241646616,1424.4110453044384,10007230,0.002237681333301822,1376.9745068359375,,0.12394037738807212,1.1736336392872324
2025-06-20,1460.367431640625,1465.148385952672,1422.4190171371765,1425.3075053013417,29010635,0.022953964664555127,1382.9606005859375,,0.13643806308265605,1.2005731843725649
2025-06-23,1451.0048828125,1457.9770367383994,1436.2637087352834,1447.2199506188397,5989078,-0.006411091226272259,1388.4307543945313,,0.13382213515106423,1.192876200163736
2025-06-24,1445.0286865234375,1469.1323689599471,1437.359244595668,1459.1721495093714,16402744,-0.0041186603572820335,1393.7186352539063,,0.13386727542550436,1.1879631482469766
2025-06-25,1461.463134765625,1466.5428226679085,1454.690136506102,1458.1762135192969,7525851,0.0113730948011328,1398.66587890625,,0.1342805019056684,1.2014739657522415
2025-06-26,1489.3516845703125,1492.8377614283193,1459.2717484446844,1463.2558362824063,14657893,0.019082622846425812,1403.7495751953124,,0.14393925268702132,1.2244012403004911
2025-06-27,1509.3717041015625,1515.9454247275912,1490.9452978220222,1493.4353527246628,11117052,0.013442103526425164,1409.2496069335937,,0.1486433771520049,1.2408597685304936
2025-06-30,1494.630615234375,1518.734421010171,1490.0489382705405,1507.7781788170053,8409527,-0.00976637419870141,1413.7536181640626,,0.15530487687829875,1.228741067702911
2025-07-01,1522.320068359375,1525.3081343971446,1494.132596769193,1494.630607775488,10368523,0.018525950721715922,1418.3930908203124,,0.1619027414454683,1.2515046641729237
2025-07-02,1512.75830078125,1523.9136988316197,1502.6983810571346,1522.3200879079554,6361002,-0.006281049417176665,1422.9269848632812,,0.16226894311189288,1.2436439015314265
2025-07-03,1511.76220703125,1525.8060926058627,1506.9812529023668,1514.7502729656235,11283291,-0.0006584619297647087,1427.2656567382812,,0.1594776527940667,1.242825009368084
2025-07-04,1521.2244873046875,1523.913698138102,1511.1645675851503,1517.9375659885409,6603501,0.0062591062466228475,1431.7617016601562,,0.15564542023858516,1.2506039831476787
2025-07-07,1535.367919921875,1538.65484117058,1518.933556847784,1520.5271677380254,7251074,0.009297400045306103,1436.5645190429686,,0.157058232680587,1.262231348677256
2025-07-08,1531.4833984375,1538.7544076502807,1524.1128113419518,1529.8897875590692,7171261,-0.0025300264737670997,1439.9270874023437,,0.1582777280052393,1.2590378699490838
2025-07-09,1512.9573974609375,1544.8301010282516,1504.0927774643353,1530.586937987722,8870660,-0.012096769051145873,1442.3035961914063,,0.16311431454439299,1.243807579609663
2025-07-10,1511.16455078125,1518.6347158851345,1501.5031858807802,1513.654605815878,10047129,-0.0011849948205391314,1444.5386694335937,,0.1627391831676226,1.2423336740700783
2025-07-11,1489.2520751953125,1508.9733598189127,1484.3716645666439,1505.9852937598653,7234991,-0.014500390162414223,1446.0406689453125,,0.17115844369700003,1.2243193510841566
2025-07-14,1477.7977294921875,1494.0329360309418,1473.2160528053016,1486.263916129696,10311846,-0.007691341105986238,1447.0844970703124,,0.16976080108532995,1.2149026933323086
2025-07-15,1479.4910888671875,1490.5469086437597,1476.503022895967,1480.2878335086834,8132454,0.001145866813303309,1448.369365234375,,0.1687716431862712,1.2162948100099908
2025-07-16,1479.690185546875,1485.068728397248,1465.6463003598592,1467.1403332858122,10409983,0.000134571057024635,1449.9550317382811,,0.1673738434291787,1.2164584880882274
2025-07-17,1470.52685546875,1483.674296790977,1468.0368005528198,1481.4830970988435,11854613,-0.006192735592645882,1451.337509765625,,0.16947670751312835,1.2089252823120673
2025-07-18,1470.12841796875,1478.8934598804974,1463.2558421043927,1478.8934598804974,10296318,-0.0002709488089376322,1453.3056494140626,,0.16957539882463152,1.2085977254467302
2025-07-21,1422.9169921875,1470.128458883213,1417.4388712363768,1459.1722169809668,22442744,-0.032113810742112725,1453.1482788085937,,0.18790475870240106,1.169785046828386
2025-07-22,1407.179931640625,1426.2039275426996,1405.0881881707605,1421.721828538219,20396320,-0.011059717912765832,1453.0905126953126,,0.19021451899479552,1.1568475541918923
2025-07-23,1418.932861328125,1420.3273163904719,1408.7734859597779,1420.3273163904719,8354596,0.008352115762336965,1453.0944946289062,,0.19284840099068123,1.1665096788838794
2025-07-24,1397.3192138671875,1417.3392306864348,1390.4466381154343,1413.554298653669,14740507,-0.015232325679389147,1452.0725756835936,,0.19371439996193995,1.1487410235469604
2025-07-25,1386.1636962890625,1395.4267490386208,1378.593953801798,1393.3351272649268,11854722,-0.007983514051346452,1450.783720703125,,0.17858591031810742,1.1395700334441152
2025-07-28,1382.080078125,1402.199795115413,1379.490445288333,1386.7614543919697,7748361,-0.002945985510221405,1449.7239526367186,,0.1678686159099618,1.1362128766377064
2025-07-29,1411.4627685546875,1414.550412474214,1377.4984422704579,1377.4984422704579,10750072,0.02125975975975969,1449.57455078125,,0.1879543517169411,1.1603684894309696
2025-07-30,1404.4906005859375,1417.6381639620695,1395.7256799199,1412.458776601272,7209849,-0.004939675437482083,1449.194072265625,,0.1714908383781655,1.1546366457052992
2025-07-31,1384.669677734375,1397.0203743336986,1376.7015020683227,1382.5780559389787,17065827,-0.014112535066659326,1448.8115966796875,,0.17504304190509357,1.1383417955535333
